Name,Level,Element,STR,DEX,INT,CHA,LUK,END,WIS,Crit,Bonus,Melee Def,Pierce Def,Magic Def,Block,Parry,Dodge,All,Immobility,Health,Mana,Shrink,???,Bacon,Darkness,Disease,Energy,Evil,Fear,Fire,Good,Ice,Light,Metal,Nature,None,Poison,Silver,Stone,Water,Wind,Immobility+All,Health+All,Mana+All,Shrink+All,???+All,Bacon+All,Darkness+All,Disease+All,Energy+All,Evil+All,Fear+All,Fire+All,Good+All,Ice+All,Light+All,Metal+All,Nature+All,None+All,Poison+All,Silver+All,Stone+All,Water+All,Wind+All,DA,DC,Rare,Seasonal,DM,Guardian,Special Offer,Item Type,Name No Link,Link
Defender's Dragon Necklace VI,18,None,3,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,Necklace,Defender's Dragon Necklace VI,http://forums2.battleon.com/f/fb.asp?m=7866720
Defender's Dragon Necklace VII,19,None,4,0,0,1,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,Necklace,Defender's Dragon Necklace VII,http://forums2.battleon.com/f/fb.asp?m=8435717
Defender's Dragon Necklace VIII,21,None,5,0,0,2,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,Necklace,Defender's Dragon Necklace VIII,http://forums2.battleon.com/f/fb.asp?m=10141431
Defender's Dragon Necklace IX,23,None,5,0,0,3,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,Necklace,Defender's Dragon Necklace IX,http://forums2.battleon.com/f/fb.asp?m=12199225
Defender's Dragon Necklace X,25,None,5,0,0,3,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,Necklace,Defender's Dragon Necklace X,http://forums2.battleon.com/f/fb.asp?m=13328829
Defender's Dragon Necklace XI,27,None,5,0,0,4,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,Necklace,Defender's Dragon Necklace XI,http://forums2.battleon.com/f/fb.asp?m=13328920
Defender's Dragon Necklace XII,31,None,6,0,0,5,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,Necklace,Defender's Dragon Necklace XII,http://forums2.battleon.com/f/fb.asp?m=15154089
Defender's Dragon Necklace XIII,35,None,6,0,0,5,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,Necklace,Defender's Dragon Necklace XIII,http://forums2.battleon.com/f/fb.asp?m=15154091
Defender's Dragon Necklace XIV,37,None,6,0,0,6,6,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,1,0,0,0,1,0,0,Necklace,Defender's Dragon Necklace XIV,http://forums2.battleon.com/f/fb.asp?m=15154093
Defender's Dragon Necklace XV,40,None,7,0,0,6,6,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,5,1,0,0,0,1,0,0,Necklace,Defender's Dragon Necklace XV,http://forums2.battleon.com/f/fb.asp?m=16515085
Defender's Dragon Necklace XVI,45,None,9,0,0,6,6,0,4,7,3,0,0,0,1,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,8,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,6,1,0,0,0,1,0,0,Necklace,Defender's Dragon Necklace XVI,http://forums2.battleon.com/f/fb.asp?m=18504802
Defender's Dragon Necklace XVII,50,None,10,0,0,7,8,3,5,8,4,0,0,0,1,0,0,0,2,0,0,0,0,0,9,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,9,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,7,1,0,0,0,1,0,0,Necklace,Defender's Dragon Necklace XVII,http://forums2.battleon.com/f/fb.asp?m=18504811
Defender's Dragon Necklace XVIII,55,None,10,0,0,8,8,4,6,9,5,0,0,0,1,1,0,0,3,-1,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,8,3,-1,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,8,1,0,0,0,1,0,0,Necklace,Defender's Dragon Necklace XVIII,http://forums2.battleon.com/f/fb.asp?m=18504826
Defender's Dragon Necklace XIX,60,None,10,0,0,8,8,5,7,10,5,0,0,0,1,1,0,0,4,-2,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,4,-2,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,1,0,0,0,1,0,0,Necklace,Defender's Dragon Necklace XIX,http://forums2.battleon.com/f/fb.asp?m=18504923
Defender's Dragon Necklace XX,65,None,11,0,0,10,8,7,7,10,6,0,0,0,1,1,0,0,5,-3,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,5,-3,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,1,0,0,0,1,0,0,Necklace,Defender's Dragon Necklace XX,http://forums2.battleon.com/f/fb.asp?m=18986755
Defender's Dragon Necklace XXI,68,None,11,0,0,10,8,8,8,10,7,0,0,0,1,1,0,0,5,-3,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,5,-3,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,1,0,0,0,1,0,0,Necklace,Defender's Dragon Necklace XXI,http://forums2.battleon.com/f/fb.asp?m=18986758
Defender's Dragon Necklace XXII,70,None,11,0,0,11,9,8,8,10,7,0,0,0,1,1,0,0,5,-3,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,5,-3,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,1,0,0,0,1,0,0,Necklace,Defender's Dragon Necklace XXII,http://forums2.battleon.com/f/fb.asp?m=19768249
Defender's Dragon Necklace XXIII,72,None,12,0,0,11,9,8,8,10,7,0,0,0,1,1,0,0,5,-3,0,0,0,0,11,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,11,5,-3,0,0,0,0,11,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,11,1,0,0,0,1,0,0,Necklace,Defender's Dragon Necklace XXIII,http://forums2.battleon.com/f/fb.asp?m=19987826
Defender's Dragon Necklace XXIV,72,None,12,0,0,11,9,9,9,10,7,1,1,1,1,1,0,0,5,-3,0,0,0,0,11,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,11,5,-3,0,0,0,0,11,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,11,1,0,0,0,1,0,0,Necklace,Defender's Dragon Necklace XXIV,http://forums2.battleon.com/f/fb.asp?m=20499829
Defender's Dragon Necklace XXV,74,None,12,0,0,11,10,9,9,10,8,2,2,2,1,1,0,0,5,-3,0,0,0,0,11,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,11,5,-3,0,0,0,0,11,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,11,1,0,0,0,1,0,0,Necklace,Defender's Dragon Necklace XXV,http://forums2.battleon.com/f/fb.asp?m=20499836
Defender's Dragon Necklace XXVI,75,None,12,0,0,11,10,10,9,10,9,2,2,2,1,1,0,0,5,-3,0,0,0,0,11,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,11,5,-3,0,0,0,0,11,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,11,1,0,0,0,1,0,0,Necklace,Defender's Dragon Necklace XXVI,http://forums2.battleon.com/f/fb.asp?m=20499851
Defender's Dragon Necklace XXVII,76,None,12,0,0,11,10,11,10,10,9,2,2,2,1,1,0,0,5,-4,0,0,0,0,11,0,0,0,0,0,0,11,0,0,0,0,2,0,0,0,11,5,-4,0,0,0,0,11,0,0,0,0,0,0,11,0,0,0,0,2,0,0,0,11,1,0,0,0,1,0,0,Necklace,Defender's Dragon Necklace XXVII,http://forums2.battleon.com/f/fb.asp?m=21718301
Defender's Dragon Necklace XXVIII,76,None,12,1,1,11,10,11,10,10,9,2,2,2,1,1,0,0,5,-4,0,0,0,0,11,0,0,0,0,0,0,11,0,0,0,0,2,0,0,0,11,5,-4,0,0,0,0,11,0,0,0,0,0,0,11,0,0,0,0,2,0,0,0,11,1,0,0,0,1,0,0,Necklace,Defender's Dragon Necklace XXVIII,http://forums2.battleon.com/f/fb.asp?m=21718302
Defender's Dragon Necklace XXIX,76,None,12,3,3,11,10,11,10,10,9,2,2,2,1,1,0,0,5,-4,0,0,0,0,11,0,0,0,0,0,0,11,0,0,0,0,2,0,0,0,11,5,-4,0,0,0,0,11,0,0,0,0,0,0,11,0,0,0,0,2,0,0,0,11,1,0,0,0,1,0,0,Necklace,Defender's Dragon Necklace XXIX,http://forums2.battleon.com/f/fb.asp?m=21732312
Defender's Dragon Necklace XXX,76,None,12,6,6,11,10,11,10,10,9,2,2,2,1,1,0,0,5,-4,0,0,0,0,11,0,0,0,0,0,0,11,0,0,0,0,2,0,0,0,11,5,-4,0,0,0,0,11,0,0,0,0,0,0,11,0,0,0,0,2,0,0,0,11,1,0,0,0,1,0,0,Necklace,Defender's Dragon Necklace XXX,http://forums2.battleon.com/f/fb.asp?m=21732313
Defender's Dragon Necklace XXXI,76,None,12,9,9,11,10,11,10,10,9,2,2,2,1,1,0,0,5,-4,0,0,0,0,11,0,0,0,0,0,0,11,0,0,0,0,2,0,0,0,11,5,-4,0,0,0,0,11,0,0,0,0,0,0,11,0,0,0,0,2,0,0,0,11,1,0,0,0,1,0,0,Necklace,Defender's Dragon Necklace XXXI,http://forums2.battleon.com/f/fb.asp?m=21732315
Defender's Dragon Necklace XXXII,76,None,12,12,12,11,10,11,10,10,9,2,2,2,1,1,0,0,5,-4,0,0,0,0,11,0,0,0,0,0,0,11,0,0,0,0,2,0,0,0,11,5,-4,0,0,0,0,11,0,0,0,0,0,0,11,0,0,0,0,2,0,0,0,11,1,0,0,0,1,0,0,Necklace,Defender's Dragon Necklace XXXII,http://forums2.battleon.com/f/fb.asp?m=21732316
Defender's Dragon Necklace XXXIII,80,None,13,13,13,12,12,12,11,10,10,2,2,2,1,1,1,0,5,-5,0,0,0,0,11,0,0,0,0,0,0,11,0,0,0,0,2,0,0,0,11,5,-5,0,0,0,0,11,0,0,0,0,0,0,11,0,0,0,0,2,0,0,0,11,1,0,0,0,1,0,0,Necklace,Defender's Dragon Necklace XXXIII,http://forums2.battleon.com/f/fb.asp?m=21732317
Defender's Dragon Necklace XXXIV,85,None,14,14,14,12,12,12,12,10,10,2,2,2,1,1,1,10,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1,0,0,0,1,0,0,Necklace,Defender's Dragon Necklace XXXIV,http://forums2.battleon.com/f/fb.asp?m=22344906
Defender's Dragon Necklace XXXV,90,None,15,15,15,13,13,13,13,10,10,2,2,2,1,1,1,10,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1,0,0,0,1,0,0,Necklace,Defender's Dragon Necklace XXXV,http://forums2.battleon.com/f/fb.asp?m=22344907
Defender's Necklace I,1,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Necklace,Defender's Necklace I,http://forums2.battleon.com/f/fb.asp?m=7002604
Defender's Necklace II,5,None,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Necklace,Defender's Necklace II,http://forums2.battleon.com/f/fb.asp?m=7002664
Defender's Necklace III,8,None,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Necklace,Defender's Necklace III,http://forums2.battleon.com/f/fb.asp?m=7066006
Defender's Necklace IV,12,None,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Necklace,Defender's Necklace IV,http://forums2.battleon.com/f/fb.asp?m=7066021
Defender's Necklace V,15,None,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Necklace,Defender's Necklace V,http://forums2.battleon.com/f/fb.asp?m=7541750
Defender's Necklace VI,18,None,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Necklace,Defender's Necklace VI,http://forums2.battleon.com/f/fb.asp?m=7866753
Defender's Necklace VII,19,None,1,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Necklace,Defender's Necklace VII,http://forums2.battleon.com/f/fb.asp?m=8435693
Defender's Necklace VIII,21,None,2,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Necklace,Defender's Necklace VIII,http://forums2.battleon.com/f/fb.asp?m=10140669
Defender's Necklace IX,23,None,2,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Necklace,Defender's Necklace IX,http://forums2.battleon.com/f/fb.asp?m=12205912
Defender's Necklace X,25,None,2,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Necklace,Defender's Necklace X,http://forums2.battleon.com/f/fb.asp?m=13330520
Defender's Necklace XI,27,None,3,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Necklace,Defender's Necklace XI,http://forums2.battleon.com/f/fb.asp?m=13330527
Defender's Necklace XII,31,None,3,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,Necklace,Defender's Necklace XII,http://forums2.battleon.com/f/fb.asp?m=15154104
Defender's Necklace XIII,35,None,4,0,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,Necklace,Defender's Necklace XIII,http://forums2.battleon.com/f/fb.asp?m=15154106
Defender's Necklace XIV,37,None,5,0,0,0,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,Necklace,Defender's Necklace XIV,http://forums2.battleon.com/f/fb.asp?m=15154108
Defender's Necklace XV,40,None,6,0,0,0,6,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,Necklace,Defender's Necklace XV,http://forums2.battleon.com/f/fb.asp?m=16515113
Defender's Necklace XVI,45,None,8,0,0,0,6,0,3,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,Necklace,Defender's Necklace XVI,http://forums2.battleon.com/f/fb.asp?m=16515116
Defender's Necklace XVII,50,None,9,0,0,0,7,2,4,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,8,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,Necklace,Defender's Necklace XVII,http://forums2.battleon.com/f/fb.asp?m=18583061
Defender's Necklace XVIII,55,None,9,0,0,1,8,3,5,8,4,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,8,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,Necklace,Defender's Necklace XVIII,http://forums2.battleon.com/f/fb.asp?m=18583062
Defender's Necklace XIX,60,None,9,0,0,1,8,4,6,8,4,0,0,0,0,0,0,0,2,0,0,0,0,0,8,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,8,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,Necklace,Defender's Necklace XIX,http://forums2.battleon.com/f/fb.asp?m=18583075
Defender's Necklace XX,60,None,9,0,0,3,8,4,6,8,4,0,0,0,0,1,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,8,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,Necklace,Defender's Necklace XX,http://forums2.battleon.com/f/fb.asp?m=19065231
Defender's Necklace XXI,63,None,9,0,0,3,8,5,7,8,5,0,0,0,0,1,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,8,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,Necklace,Defender's Necklace XXI,http://forums2.battleon.com/f/fb.asp?m=19065233
Defender's Necklace XXII,65,None,9,0,0,4,9,5,7,8,5,0,0,0,0,1,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,8,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,Necklace,Defender's Necklace XXII,http://forums2.battleon.com/f/fb.asp?m=20060768
Defender's Necklace XXIII,68,None,9,0,0,4,9,5,7,8,5,0,0,0,0,1,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,9,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,Necklace,Defender's Necklace XXIII,http://forums2.battleon.com/f/fb.asp?m=20060769
Defender's Necklace XXIV,70,None,9,0,0,5,9,6,7,8,5,0,0,0,0,1,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,9,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,Necklace,Defender's Necklace XXIV,http://forums2.battleon.com/f/fb.asp?m=20072411
Defender's Necklace XXV,72,None,9,0,0,6,9,6,7,8,5,1,1,1,0,1,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,9,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,Necklace,Defender's Necklace XXV,http://forums2.battleon.com/f/fb.asp?m=20540914
Defender's Necklace XXVI,73,None,9,0,0,6,9,7,7,8,6,1,1,1,0,1,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,9,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,Necklace,Defender's Necklace XXVI,http://forums2.battleon.com/f/fb.asp?m=20540919
Defender's Necklace XXVII,74,None,9,0,0,6,9,7,7,8,6,1,1,1,0,1,0,0,4,-1,0,0,0,0,9,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,9,4,-1,0,0,0,0,9,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,9,0,0,0,0,1,0,0,Necklace,Defender's Necklace XXVII,http://forums2.battleon.com/f/fb.asp?m=21721201
Defender's Necklace XXVIII,74,None,9,1,1,6,9,7,7,8,6,1,1,1,0,1,0,0,4,-1,0,0,0,0,9,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,9,4,-1,0,0,0,0,9,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,9,0,0,0,0,1,0,0,Necklace,Defender's Necklace XXVIII,http://forums2.battleon.com/f/fb.asp?m=21721202
Defender's Necklace XXIX,74,None,9,3,3,6,9,7,7,8,6,1,1,1,0,1,0,0,4,-1,0,0,0,0,9,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,9,4,-1,0,0,0,0,9,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,9,0,0,0,0,1,0,0,Necklace,Defender's Necklace XXIX,http://forums2.battleon.com/f/fb.asp?m=21732302
Defender's Necklace XXX,74,None,9,5,5,6,9,7,7,8,6,1,1,1,0,1,0,0,4,-1,0,0,0,0,9,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,9,4,-1,0,0,0,0,9,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,9,0,0,0,0,1,0,0,Necklace,Defender's Necklace XXX,http://forums2.battleon.com/f/fb.asp?m=21732304
Defender's Necklace XXXI,74,None,9,7,7,6,9,7,7,8,6,1,1,1,0,1,0,0,4,-1,0,0,0,0,9,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,9,4,-1,0,0,0,0,9,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,9,0,0,0,0,1,0,0,Necklace,Defender's Necklace XXXI,http://forums2.battleon.com/f/fb.asp?m=21732305
Defender's Necklace XXXII,74,None,9,9,9,6,9,7,7,8,6,1,1,1,0,1,0,0,4,-1,0,0,0,0,9,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,9,4,-1,0,0,0,0,9,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,9,0,0,0,0,1,0,0,Necklace,Defender's Necklace XXXII,http://forums2.battleon.com/f/fb.asp?m=21732306
Defender's Necklace XXXIII,80,None,10,10,10,8,10,8,8,8,8,1,1,1,1,1,1,0,6,-2,0,0,0,0,9,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,9,6,-2,0,0,0,0,9,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,9,0,0,0,0,1,0,0,Necklace,Defender's Necklace XXXIII,http://forums2.battleon.com/f/fb.asp?m=22345384
Defender's Necklace XXXIV,85,None,11,11,11,9,11,9,9,8,8,1,1,1,1,1,1,10,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0,0,0,1,0,0,Necklace,Defender's Necklace XXXIV,http://forums2.battleon.com/f/fb.asp?m=22345385
Defender's Necklace XXXV,90,None,12,12,12,10,12,10,10,8,8,1,1,1,1,1,1,10,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0,0,0,1,0,0,Necklace,Defender's Necklace XXXV,http://forums2.battleon.com/f/fb.asp?m=22345387
Dishwashing Towel,0,Water,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,Necklace,Dishwashing Towel,http://forums2.battleon.com/f/fb.asp?m=15030815
Dragon Horn,36,Ice,3,3,3,0,1,5,1,3,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Necklace,Dragon Horn,http://forums2.battleon.com/f/fb.asp?m=21079640
