Name,Level,Element,STR,DEX,INT,CHA,LUK,END,WIS,Crit,Bonus,Melee Def,Pierce Def,Magic Def,Block,Parry,Dodge,All,Immobility,Health,Mana,Shrink,???,Bacon,Darkness,Disease,Energy,Evil,Fear,Fire,Good,Ice,Light,Metal,Nature,None,Poison,Silver,Stone,Water,Wind,Immobility+All,Health+All,Mana+All,Shrink+All,???+All,Bacon+All,Darkness+All,Disease+All,Energy+All,Evil+All,Fear+All,Fire+All,Good+All,Ice+All,Light+All,Metal+All,Nature+All,None+All,Poison+All,Silver+All,Stone+All,Water+All,Wind+All,DA,DC,Rare,Seasonal,DM,Guardian,Special Offer,Item Type,Name No Link,Link
Icy Battle Cloak II,30,Ice,2,2,2,4,4,4,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Cape,Icy Battle Cloak II,http://forums2.battleon.com/f/fb.asp?m=21565750
Icy Battle Cloak III,45,Ice,3,3,3,5,5,5,0,2,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Cape,Icy Battle Cloak III,http://forums2.battleon.com/f/fb.asp?m=21565753
Icy Battle Cloak IV,60,Ice,5,5,5,7,7,7,0,3,6,3,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Cape,Icy Battle Cloak IV,http://forums2.battleon.com/f/fb.asp?m=21565755
Icy Battle Cloak V,75,Ice,7,7,7,9,9,9,0,6,8,8,8,8,0,0,2,0,4,-2,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,4,-2,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Cape,Icy Battle Cloak V,http://forums2.battleon.com/f/fb.asp?m=21565757
Icy Battle Cloak VI,80,Ice,9,9,9,9,9,10,0,7,9,8,8,8,1,0,2,0,4,-3,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,4,-3,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Cape,Icy Battle Cloak VI,http://forums2.battleon.com/f/fb.asp?m=21565759
Illumina's Light I,30,Light,2,2,2,3,1,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wings,Illumina's Light I,http://forums2.battleon.com/f/fb.asp?m=19566901
Illumina's Light II,40,Light,3,3,3,4,2,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wings,Illumina's Light II,http://forums2.battleon.com/f/fb.asp?m=19566908
Illumina's Light III,50,Light,4,4,4,5,3,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wings,Illumina's Light III,http://forums2.battleon.com/f/fb.asp?m=19566985
Illumina's Light IV,60,Light,7,7,7,7,5,0,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Wings,Illumina's Light IV,http://forums2.battleon.com/f/fb.asp?m=19566992
Illumina's Light V,70,Light,8,8,8,8,6,0,0,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Wings,Illumina's Light V,http://forums2.battleon.com/f/fb.asp?m=19567005
Illuminated Techangel Wings,53,Light,3,3,3,0,0,3,3,4,6,7,7,7,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,8,2,2,2,2,2,2,2,1,0,0,0,0,0,0,Wings,Illuminated Techangel Wings,http://forums2.battleon.com/f/fb.asp?m=20311187
Illuminated Wings of Light,80,Light,9,9,9,10,0,5,5,9,8,5,5,5,0,0,2,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,3,3,3,3,3,3,11,3,3,3,3,3,3,3,15,3,3,3,3,3,3,3,3,0,1,0,0,0,0,0,Wings,Illuminated Wings of Light,http://forums2.battleon.com/f/fb.asp?m=21321978
Illustrious Cape,10,Good,2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,Cape,Illustrious Cape,http://forums2.battleon.com/f/fb.asp?m=22165788
Illustrious Cape,20,Good,3,3,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,Cape,Illustrious Cape,http://forums2.battleon.com/f/fb.asp?m=22166863
Illustrious Cape,30,Good,4,4,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,Cape,Illustrious Cape,http://forums2.battleon.com/f/fb.asp?m=22166864
Illustrious Cape,40,Good,5,5,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,Cape,Illustrious Cape,http://forums2.battleon.com/f/fb.asp?m=22166867
Illustrious Cape,50,Good,6,6,6,0,0,0,0,0,10,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,Cape,Illustrious Cape,http://forums2.battleon.com/f/fb.asp?m=22166868
Illustrious Cape,60,Good,7,7,7,1,1,1,1,0,12,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,Cape,Illustrious Cape,http://forums2.battleon.com/f/fb.asp?m=22166870
Illustrious Cape,70,Good,8,8,8,2,2,2,2,0,13,3,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,Cape,Illustrious Cape,http://forums2.battleon.com/f/fb.asp?m=22166873
Illustrious Cape,80,Good,11,11,11,3,3,3,3,0,15,4,4,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,Cape,Illustrious Cape,http://forums2.battleon.com/f/fb.asp?m=22166875
Imitation Chickencow Wings,10,Nature,3,0,3,0,0,0,0,0,0,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,Wings,Imitation Chickencow Wings,http://forums2.battleon.com/f/fb.asp?m=15578641
Imperial Wings of Light,70,Light,6,6,6,8,0,3,4,7,6,3,3,3,0,0,1,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,2,2,2,2,2,2,8,2,2,2,2,2,2,2,12,2,2,2,2,2,2,2,2,0,1,0,0,0,0,0,Wings,Imperial Wings of Light,http://forums2.battleon.com/f/fb.asp?m=21321971
Inferno Bat Wings,5,Fire,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Wings,Inferno Bat Wings,http://forums2.battleon.com/f/fb.asp?m=20085647
Infused Sheathed Rose Blade,17,None,3,3,3,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,Cape,Infused Sheathed Rose Blade,http://forums2.battleon.com/f/fb.asp?m=22270615
Infused Sheathed Rose Blade,32,None,4,4,4,2,1,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,Cape,Infused Sheathed Rose Blade,http://forums2.battleon.com/f/fb.asp?m=22270620
Infused Sheathed Rose Blade,47,None,5,5,5,4,2,0,0,4,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,Cape,Infused Sheathed Rose Blade,http://forums2.battleon.com/f/fb.asp?m=22270624
Infused Sheathed Rose Blade,62,None,7,7,7,6,3,0,0,6,4,3,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,2,0,0,0,0,0,Cape,Infused Sheathed Rose Blade,http://forums2.battleon.com/f/fb.asp?m=22270626
Infused Sheathed Rose Blade,76,None,8,8,8,8,4,0,0,8,7,3,3,3,0,0,1,0,4,-2,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,4,-2,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,2,0,0,0,0,0,Cape,Infused Sheathed Rose Blade,http://forums2.battleon.com/f/fb.asp?m=22270629
Infused Sheathed Rose Blade,80,None,10,10,10,8,5,0,0,9,7,4,4,4,1,0,1,0,4,-3,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,4,-3,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,2,2,0,0,0,0,0,Cape,Infused Sheathed Rose Blade,http://forums2.battleon.com/f/fb.asp?m=22270635
Infused Sheathed Rose Blade,85,None,11,11,11,9,5,0,0,10,8,4,4,4,1,1,1,0,4,-3,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,4,-3,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,2,2,0,0,0,0,0,Cape,Infused Sheathed Rose Blade,http://forums2.battleon.com/f/fb.asp?m=22270636
Invisible Cape,25,Darkness,2,2,2,0,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cape,Invisible Cape,http://forums2.battleon.com/f/fb.asp?m=17705523
Invisible Cape,50,Darkness,3,3,3,0,0,4,4,4,4,0,0,0,0,0,2,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cape,Invisible Cape,http://forums2.battleon.com/f/fb.asp?m=17705544
Invisible Cape,60,Darkness,5,5,5,0,0,5,5,5,5,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Cape,Invisible Cape,http://forums2.battleon.com/f/fb.asp?m=17706161
Ironwood Vine Cape,30,Nature,3,3,3,0,0,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,10,0,0,1,1,0,0,0,0,Cape,Ironwood Vine Cape,http://forums2.battleon.com/f/fb.asp?m=17506264
Ironwood Vine Cape,30,Nature,3,3,3,0,0,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,10,0,0,0,1,0,0,0,0,Cape,Ironwood Vine Cape,http://forums2.battleon.com/f/fb.asp?m=21984891
Ivy Cloak,20,Nature,0,1,0,2,2,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,Cape,Ivy Cloak,http://forums2.battleon.com/f/fb.asp?m=14817938
Jalapeno Poncho 2010,40,Fire,0,0,0,0,0,0,0,4,3,3,3,3,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Cape,Jalapeno Poncho 2010,http://forums2.battleon.com/f/fb.asp?m=17580490
Jeweled Wings of Light,30,Light,3,3,3,5,0,1,2,5,3,1,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Wings,Jeweled Wings of Light,http://forums2.battleon.com/f/fb.asp?m=21312100
Joker Wrap,20,None,0,0,0,0,0,3,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cape,Joker Wrap,http://forums2.battleon.com/f/fb.asp?m=17759454
Junior Detective Cape,32,Fire,0,0,0,0,0,4,2,0,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Cape,Junior Detective Cape,http://forums2.battleon.com/f/fb.asp?m=17937940
Kara's Ebony Wings I,15,Wind,0,0,3,3,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,Wings,Kara's Ebony Wings I,http://forums2.battleon.com/f/fb.asp?m=21884699
Kara's Ebony Wings II,30,Wind,1,1,4,4,4,4,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,1,0,0,0,0,Wings,Kara's Ebony Wings II,http://forums2.battleon.com/f/fb.asp?m=21884702
Kara's Ebony Wings III,45,Wind,1,1,5,5,5,5,0,4,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,1,0,0,0,0,Wings,Kara's Ebony Wings III,http://forums2.battleon.com/f/fb.asp?m=21884703
Kara's Ebony Wings IV,60,Wind,2,2,7,7,7,7,0,6,3,3,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,1,0,0,0,0,Wings,Kara's Ebony Wings IV,http://forums2.battleon.com/f/fb.asp?m=21884704
Kara's Ebony Wings V,75,Wind,3,3,9,9,9,9,0,8,6,8,8,8,0,0,2,0,4,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,4,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,1,0,1,0,0,0,0,Wings,Kara's Ebony Wings V,http://forums2.battleon.com/f/fb.asp?m=21884705
Kara's Ebony Wings VI,80,Wind,4,4,10,9,9,10,0,9,7,8,8,8,1,0,2,0,4,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,4,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,1,0,1,0,0,0,0,Wings,Kara's Ebony Wings VI,http://forums2.battleon.com/f/fb.asp?m=21884706
Kara's Wings I,15,Wind,0,0,3,3,3,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,Wings,Kara's Wings I,http://forums2.battleon.com/f/fb.asp?m=21660682
Kara's Wings II,30,Wind,1,1,4,4,4,4,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,Wings,Kara's Wings II,http://forums2.battleon.com/f/fb.asp?m=21660705
Kara's Wings III,45,Wind,1,1,5,5,5,5,0,4,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,Wings,Kara's Wings III,http://forums2.battleon.com/f/fb.asp?m=21660708
Kara's Wings IV,60,Wind,2,2,7,7,7,7,0,6,3,3,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,Wings,Kara's Wings IV,http://forums2.battleon.com/f/fb.asp?m=21660709
Kara's Wings V,75,Wind,3,3,9,9,9,9,0,8,6,8,8,8,0,0,2,0,4,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,4,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,1,0,0,0,0,0,0,Wings,Kara's Wings V,http://forums2.battleon.com/f/fb.asp?m=21660712
Kara's Wings VI,80,Wind,4,4,10,9,9,10,0,9,7,8,8,8,1,0,2,0,4,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,4,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,1,0,0,0,0,0,0,Wings,Kara's Wings VI,http://forums2.battleon.com/f/fb.asp?m=21660714
Khazri Cloak,20,Wind,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,Cape,Khazri Cloak,http://forums2.battleon.com/f/fb.asp?m=15431367
Kickstarter Cape,10,None,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,Cape,Kickstarter Cape,http://forums2.battleon.com/f/fb.asp?m=22156793
Kickstarter Cape,20,None,2,2,2,2,2,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,Cape,Kickstarter Cape,http://forums2.battleon.com/f/fb.asp?m=22156795
Kickstarter Cape,30,None,3,3,3,3,3,3,3,2,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0,Cape,Kickstarter Cape,http://forums2.battleon.com/f/fb.asp?m=22156914
Kickstarter Cape,40,None,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,Cape,Kickstarter Cape,http://forums2.battleon.com/f/fb.asp?m=22156920
Kickstarter Cape,50,None,5,5,5,5,5,5,5,5,5,1,1,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,0,0,0,0,0,0,Cape,Kickstarter Cape,http://forums2.battleon.com/f/fb.asp?m=22156951
Kickstarter Cape,60,None,6,6,6,6,6,6,6,6,6,2,2,2,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0,0,0,0,0,0,0,Cape,Kickstarter Cape,http://forums2.battleon.com/f/fb.asp?m=22158064
Kickstarter Cape,70,None,7,7,7,6,6,6,6,6,7,3,3,3,0,0,1,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,Cape,Kickstarter Cape,http://forums2.battleon.com/f/fb.asp?m=22158065
Kickstarter Cape,80,None,10,10,10,8,8,8,8,7,7,7,7,7,1,1,1,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,Cape,Kickstarter Cape,http://forums2.battleon.com/f/fb.asp?m=22158066
Kingly Wings of Light,20,Light,2,2,2,4,0,0,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Wings,Kingly Wings of Light,http://forums2.battleon.com/f/fb.asp?m=21321960
Kuumba Cloak,43,Energy,0,0,0,3,5,3,6,3,5,2,2,2,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Cape,Kuumba Cloak,http://forums2.battleon.com/f/fb.asp?m=18438838
Lambent Golden Cloak,61,Light,4,4,4,5,6,7,7,5,6,6,6,6,0,0,1,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Cape,Lambent Golden Cloak,http://forums2.battleon.com/f/fb.asp?m=21084832
Lavish Vampire Cape,80,Darkness,6,6,6,13,0,9,9,7,9,3,3,3,13,13,13,0,0,-6,0,0,0,0,9,0,0,0,0,0,0,0,-5,0,9,0,0,0,0,0,0,0,-6,0,0,0,0,9,0,0,0,0,0,0,0,-5,0,9,0,0,0,0,0,0,1,0,0,1,0,0,0,Cape,Lavish Vampire Cape,http://forums2.battleon.com/f/fb.asp?m=21855802
Leanan Sidhe I,40,Wind,6,6,6,2,2,4,8,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,1,0,0,0,0,0,Wings,Leanan Sidhe I,http://forums2.battleon.com/f/fb.asp?m=19470213
Leanan Sidhe II,50,Wind,7,7,7,3,3,5,9,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,1,0,0,0,0,0,Wings,Leanan Sidhe II,http://forums2.battleon.com/f/fb.asp?m=19486392
Leanan Sidhe III,60,Wind,8,8,8,4,4,6,10,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,1,0,0,0,0,0,Wings,Leanan Sidhe III,http://forums2.battleon.com/f/fb.asp?m=19486401
Leanan Sidhe IV,70,Wind,9,9,9,5,5,7,11,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,1,0,0,0,0,0,Wings,Leanan Sidhe IV,http://forums2.battleon.com/f/fb.asp?m=19486408
