Name,Level,Element,STR,DEX,INT,CHA,LUK,END,WIS,Crit,Bonus,Melee Def,Pierce Def,Magic Def,Block,Parry,Dodge,All,Immobility,Health,Mana,Shrink,???,Bacon,Darkness,Disease,Energy,Evil,Fear,Fire,Good,Ice,Light,Metal,Nature,None,Poison,Silver,Stone,Water,Wind,Immobility+All,Health+All,Mana+All,Shrink+All,???+All,Bacon+All,Darkness+All,Disease+All,Energy+All,Evil+All,Fear+All,Fire+All,Good+All,Ice+All,Light+All,Metal+All,Nature+All,None+All,Poison+All,Silver+All,Stone+All,Water+All,Wind+All,DA,DC,Rare,Seasonal,DM,Guardian,Special Offer,Item Type,Name No Link,Link
Galaxy Cowl II,30,Water,2,2,2,0,0,1,1,2,2,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,Helmet,Galaxy Cowl II,http://forums2.battleon.com/f/fb.asp?m=19991019
Galaxy Cowl III,50,Water,3,3,3,0,0,1,3,5,5,5,5,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,Helmet,Galaxy Cowl III,http://forums2.battleon.com/f/fb.asp?m=19991029
Galaxy Cowl IV,70,Water,6,6,6,0,0,3,5,7,7,8,8,8,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,8,0,1,0,0,0,1,0,0,Helmet,Galaxy Cowl IV,http://forums2.battleon.com/f/fb.asp?m=19991036
Gargoyle Helm,7,Stone,0,0,0,0,0,0,0,1,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,1,0,0,0,Helmet,Gargoyle Helm,http://forums2.battleon.com/f/fb.asp?m=11706792
Gargoyle Mask,1,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Helmet,Gargoyle Mask,http://forums2.battleon.com/f/fb.asp?m=11622014
Gargoyle Mask,20,None,3,3,3,3,0,0,0,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Helmet,Gargoyle Mask,http://forums2.battleon.com/f/fb.asp?m=16905615
Garnet Cowl,23,None,0,0,0,0,0,3,0,2,1,3,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Helmet,Garnet Cowl,http://forums2.battleon.com/f/fb.asp?m=15785748
Geared Helm,15,Metal,4,0,4,0,0,2,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Helmet,Geared Helm,http://forums2.battleon.com/f/fb.asp?m=15614164
Gelid Ice Hat,5,Ice,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Helmet,Gelid Ice Hat,http://forums2.battleon.com/f/fb.asp?m=14368797
Gelunguis Mask,1,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Helmet,Gelunguis Mask,http://forums2.battleon.com/f/fb.asp?m=22297229
General Varax Mask,1,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Helmet,General Varax Mask,http://forums2.battleon.com/f/fb.asp?m=16870408
General Varax Mask,40,Fire,6,0,-2,0,0,6,0,4,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,Helmet,General Varax Mask,http://forums2.battleon.com/f/fb.asp?m=16905721
Gentle TerraStag Horns,20,Nature,3,3,3,0,0,1,1,3,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,1,0,0,0,0,Helmet,Gentle TerraStag Horns,http://forums2.battleon.com/f/fb.asp?m=21242649
Glable Mask,1,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Helmet,Glable Mask,http://forums2.battleon.com/f/fb.asp?m=21855286
Glable Mask,20,Light,3,3,3,0,0,3,3,4,4,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Helmet,Glable Mask,http://forums2.battleon.com/f/fb.asp?m=21924535
Glable Mask,40,Light,4,4,4,0,0,5,5,5,5,3,3,3,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Helmet,Glable Mask,http://forums2.battleon.com/f/fb.asp?m=21924536
Glable Mask,60,Light,5,5,5,0,0,7,7,7,7,4,4,4,1,1,1,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Helmet,Glable Mask,http://forums2.battleon.com/f/fb.asp?m=21924537
Glable Mask,70,Light,7,7,7,0,0,8,8,8,8,5,5,5,2,2,2,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Helmet,Glable Mask,http://forums2.battleon.com/f/fb.asp?m=21924538
Glable Mask,80,Light,11,11,11,6,0,6,6,10,10,8,8,8,4,4,4,0,9,-3,0,0,0,0,10,0,0,9,0,0,0,0,10,0,0,0,0,0,0,0,0,9,-3,0,0,0,0,10,0,0,9,0,0,0,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Helmet,Glable Mask,http://forums2.battleon.com/f/fb.asp?m=21924539
Glacial Dragon Helm,20,Ice,2,2,2,0,0,4,0,0,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Helmet,Glacial Dragon Helm,http://forums2.battleon.com/f/fb.asp?m=14368708
Gleaming Golden Dravir Helm I,10,Light,1,1,1,2,0,2,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,Helmet,Gleaming Golden Dravir Helm I,http://forums2.battleon.com/f/fb.asp?m=21321784
Gleaming Golden Dravir Helm II,30,Light,3,3,3,3,0,4,2,4,3,2,2,2,0,1,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1,1,0,0,0,0,0,Helmet,Gleaming Golden Dravir Helm II,http://forums2.battleon.com/f/fb.asp?m=21321787
Gleaming Golden Dravir Helm III,50,Light,5,5,5,6,0,7,5,6,5,3,3,3,0,1,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,1,1,0,0,0,0,0,Helmet,Gleaming Golden Dravir Helm III,http://forums2.battleon.com/f/fb.asp?m=21321791
Gleaming Golden Dravir Helm IV,70,Light,7,7,7,7,0,8,6,8,7,5,5,5,0,1,1,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,6,0,0,6,0,0,4,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,6,0,0,6,0,0,4,0,1,1,0,0,0,0,0,Helmet,Gleaming Golden Dravir Helm IV,http://forums2.battleon.com/f/fb.asp?m=21321794
Gleaming Golden Dravir Helm V,75,Light,8,8,8,8,0,9,7,9,7,5,5,5,0,1,1,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,8,0,0,8,0,0,5,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,8,0,0,8,0,0,5,0,1,1,0,0,0,0,0,Helmet,Gleaming Golden Dravir Helm V,http://forums2.battleon.com/f/fb.asp?m=21321801
Gleaming Golden Dravir Helm VI,80,Light,9,9,9,9,0,10,8,10,9,6,6,6,1,1,1,0,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,10,0,0,6,0,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,10,0,0,6,0,1,1,0,0,0,0,0,Helmet,Gleaming Golden Dravir Helm VI,http://forums2.battleon.com/f/fb.asp?m=21321810
Glowing Helm of Destiny,40,Light,4,4,4,2,0,0,2,2,2,3,3,3,0,0,0,0,0,0,0,0,0,0,5,2,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,2,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Helmet,Glowing Helm of Destiny,http://forums2.battleon.com/f/fb.asp?m=19423041
Glowing Magma Cowl,44,Fire,4,4,4,0,0,3,3,3,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,Helmet,Glowing Magma Cowl,http://forums2.battleon.com/f/fb.asp?m=20488406
Glowing Tree Helm,25,Nature,0,0,0,0,0,2,3,3,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,Helmet,Glowing Tree Helm,http://forums2.battleon.com/f/fb.asp?m=21631205
Glowing Tree Helm,45,Nature,0,0,0,0,0,5,6,5,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,Helmet,Glowing Tree Helm,http://forums2.battleon.com/f/fb.asp?m=21631211
Glowing Tree Helm,65,Nature,0,0,0,0,0,7,8,6,5,6,6,6,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,Helmet,Glowing Tree Helm,http://forums2.battleon.com/f/fb.asp?m=21631215
Glowing Tree Helm,75,Nature,0,0,0,0,0,10,11,8,7,8,8,8,0,1,1,0,5,-2,0,0,0,0,0,0,0,0,0,5,0,12,0,0,0,0,0,0,0,12,0,5,-2,0,0,0,0,0,0,0,0,0,5,0,12,0,0,0,0,0,0,0,12,0,1,0,0,0,0,0,0,Helmet,Glowing Tree Helm,http://forums2.battleon.com/f/fb.asp?m=21631221
Glowing Tree Helm,80,Nature,0,0,0,0,0,10,12,10,7,8,8,8,0,2,1,0,6,-3,0,0,0,0,0,0,0,0,0,8,0,12,0,0,0,0,0,0,0,12,0,6,-3,0,0,0,0,0,0,0,0,0,8,0,12,0,0,0,0,0,0,0,12,0,1,0,0,0,0,0,0,Helmet,Glowing Tree Helm,http://forums2.battleon.com/f/fb.asp?m=21631222
Gluttony Mask,1,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Helmet,Gluttony Mask,http://forums2.battleon.com/f/fb.asp?m=19748611
Gluttony Mask,30,None,3,3,3,5,3,2,0,3,3,3,3,3,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Helmet,Gluttony Mask,http://forums2.battleon.com/f/fb.asp?m=19762080
Gnomish Prime,40,Energy,4,4,4,0,0,0,0,3,0,3,3,3,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Helmet,Gnomish Prime,http://forums2.battleon.com/f/fb.asp?m=16233007
Gold Cabit Ears,40,Nature,3,3,3,0,0,3,0,4,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,Helmet,Gold Cabit Ears,http://forums2.battleon.com/f/fb.asp?m=17566421
Gold Laurels I,10,None,2,2,2,0,0,0,0,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Helmet,Gold Laurels I,http://forums2.battleon.com/f/fb.asp?m=20574768
Gold Laurels II,30,None,3,3,3,0,0,2,2,3,2,2,2,2,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Helmet,Gold Laurels II,http://forums2.battleon.com/f/fb.asp?m=20574775
Gold Laurels III,50,None,4,4,4,0,0,3,3,6,5,4,4,4,0,0,2,0,2,-1,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Helmet,Gold Laurels III,http://forums2.battleon.com/f/fb.asp?m=20574780
Gold Laurels IV,70,None,8,8,8,5,0,5,5,9,7,6,6,6,2,0,3,0,3,-2,0,0,0,0,0,0,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,3,-2,0,0,0,0,0,0,13,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Helmet,Gold Laurels IV,http://forums2.battleon.com/f/fb.asp?m=20574805
Gold Laurels V,80,None,11,11,11,6,0,6,6,10,10,8,8,8,2,2,3,0,4,-3,0,0,0,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,4,-3,0,0,0,0,0,0,15,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Helmet,Gold Laurels V,http://forums2.battleon.com/f/fb.asp?m=20574809
Golden Arbitrator I,10,Light,2,2,2,0,0,0,1,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Helmet,Golden Arbitrator I,http://forums2.battleon.com/f/fb.asp?m=21182771
Golden Arbitrator II,20,Light,3,3,3,0,0,1,2,4,3,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Helmet,Golden Arbitrator II,http://forums2.battleon.com/f/fb.asp?m=21182773
Golden Arbitrator III,30,Light,3,3,3,0,0,2,3,4,3,2,2,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,Helmet,Golden Arbitrator III,http://forums2.battleon.com/f/fb.asp?m=21182774
Golden Arbitrator IV,40,Light,4,4,4,0,0,2,3,5,4,3,3,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,Helmet,Golden Arbitrator IV,http://forums2.battleon.com/f/fb.asp?m=21182777
Golden Arbitrator IX,80,Light,11,11,11,6,0,6,7,11,10,8,8,8,2,2,3,3,4,0,0,0,0,0,10,0,0,0,0,7,0,10,0,0,0,0,10,0,0,0,0,7,3,3,3,3,3,13,3,3,3,3,10,3,13,3,3,3,3,13,3,3,3,3,0,1,0,1,0,0,0,Helmet,Golden Arbitrator IX,http://forums2.battleon.com/f/fb.asp?m=21182793
Golden Arbitrator V,50,Light,4,4,4,0,0,3,4,7,5,4,4,4,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,1,0,1,0,0,0,Helmet,Golden Arbitrator V,http://forums2.battleon.com/f/fb.asp?m=21182779
Golden Arbitrator VI,60,Light,6,6,6,0,0,4,5,9,6,5,5,5,1,0,2,0,1,0,0,0,0,0,7,0,0,0,0,3,0,6,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,3,0,6,0,0,0,0,6,0,0,0,0,0,1,0,1,0,0,0,Helmet,Golden Arbitrator VI,http://forums2.battleon.com/f/fb.asp?m=21182784
Golden Arbitrator VII,70,Light,8,8,8,0,0,5,6,10,7,6,6,6,2,0,3,1,2,0,0,0,0,0,9,0,0,0,0,5,0,8,0,0,0,0,8,0,0,0,0,3,1,1,1,1,1,10,1,1,1,1,6,1,9,1,1,1,1,9,1,1,1,1,0,1,0,1,0,0,0,Helmet,Golden Arbitrator VII,http://forums2.battleon.com/f/fb.asp?m=21182787
Golden Arbitrator VIII,75,Light,9,9,9,5,0,6,7,10,9,6,6,6,2,0,3,2,3,0,0,0,0,0,10,0,0,0,0,6,0,9,0,0,0,0,9,0,0,0,0,5,2,2,2,2,2,12,2,2,2,2,8,2,11,2,2,2,2,11,2,2,2,2,0,1,0,1,0,0,0,Helmet,Golden Arbitrator VIII,http://forums2.battleon.com/f/fb.asp?m=21182789
Golden Battlespell Helm I,10,Light,2,2,2,0,0,0,1,2,2,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,Helmet,Golden Battlespell Helm I,http://forums2.battleon.com/f/fb.asp?m=21182801
Golden Battlespell Helm II,20,Light,3,3,3,0,0,1,2,4,3,1,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,Helmet,Golden Battlespell Helm II,http://forums2.battleon.com/f/fb.asp?m=21182803
Golden Battlespell Helm III,30,Light,3,3,3,0,0,2,3,4,3,2,2,3,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,Helmet,Golden Battlespell Helm III,http://forums2.battleon.com/f/fb.asp?m=21182806
Golden Battlespell Helm IV,40,Light,4,4,4,0,0,2,3,5,4,3,3,4,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,0,0,0,Helmet,Golden Battlespell Helm IV,http://forums2.battleon.com/f/fb.asp?m=21182807
Golden Battlespell Helm IX,80,Light,11,11,11,6,0,6,7,11,10,8,8,9,2,2,3,3,4,0,0,0,0,0,10,10,0,0,0,7,0,0,0,0,0,0,0,0,0,10,0,7,3,3,3,3,3,13,13,3,3,3,10,3,3,3,3,3,3,3,3,3,13,3,0,1,0,1,0,0,0,Helmet,Golden Battlespell Helm IX,http://forums2.battleon.com/f/fb.asp?m=21182815
Golden Battlespell Helm V,50,Light,4,4,4,0,0,3,4,7,5,4,4,5,0,0,2,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,1,0,0,0,Helmet,Golden Battlespell Helm V,http://forums2.battleon.com/f/fb.asp?m=21182808
Golden Battlespell Helm VI,60,Light,6,6,6,0,0,4,5,9,6,5,5,6,1,0,2,0,1,0,0,0,0,0,7,6,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,7,6,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,1,0,1,0,0,0,Helmet,Golden Battlespell Helm VI,http://forums2.battleon.com/f/fb.asp?m=21182811
Golden Battlespell Helm VII,70,Light,8,8,8,0,0,5,6,10,7,6,6,7,2,0,3,1,2,0,0,0,0,0,9,8,0,0,0,5,0,0,0,0,0,0,0,0,0,8,0,3,1,1,1,1,1,10,9,1,1,1,6,1,1,1,1,1,1,1,1,1,9,1,0,1,0,1,0,0,0,Helmet,Golden Battlespell Helm VII,http://forums2.battleon.com/f/fb.asp?m=21182812
Golden Battlespell Helm VIII,75,Light,9,9,9,5,0,6,7,10,9,6,6,7,2,0,3,2,3,0,0,0,0,0,10,9,0,0,0,6,0,0,0,0,0,0,0,0,0,9,0,5,2,2,2,2,2,12,11,2,2,2,8,2,2,2,2,2,2,2,2,2,11,2,0,1,0,1,0,0,0,Helmet,Golden Battlespell Helm VIII,http://forums2.battleon.com/f/fb.asp?m=21182814
Golden Bunny Helm,70,Light,6,6,6,3,3,3,5,7,7,8,8,8,0,0,1,0,3,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,1,0,1,0,0,0,0,Helmet,Golden Bunny Helm,http://forums2.battleon.com/f/fb.asp?m=20229091
Golden Crown of Sek Duat,50,Light,4,4,4,0,0,1,5,7,4,3,3,3,0,0,2,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,4,1,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,4,0,1,0,0,0,0,0,Helmet,Golden Crown of Sek Duat,http://forums2.battleon.com/f/fb.asp?m=21323265
Golden Dravir Helm I,10,Light,1,1,1,2,0,2,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Helmet,Golden Dravir Helm I,http://forums2.battleon.com/f/fb.asp?m=21321796
Golden Dravir Helm II,30,Light,3,3,3,3,0,4,2,4,3,2,2,2,0,1,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,Helmet,Golden Dravir Helm II,http://forums2.battleon.com/f/fb.asp?m=21321798
Golden Dravir Helm III,50,Light,5,5,5,6,0,7,5,6,5,3,3,3,0,1,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,1,0,0,0,0,0,0,Helmet,Golden Dravir Helm III,http://forums2.battleon.com/f/fb.asp?m=21321799
Golden Dravir Helm IV,70,Light,7,7,7,7,0,8,6,8,7,5,5,5,0,1,1,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,6,0,0,6,0,0,4,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,6,0,0,6,0,0,4,0,1,0,0,0,0,0,0,Helmet,Golden Dravir Helm IV,http://forums2.battleon.com/f/fb.asp?m=21321802
Golden Dravir Helm V,75,Light,8,8,8,8,0,9,7,9,7,5,5,5,0,1,1,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,8,0,0,8,0,0,5,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,8,0,0,8,0,0,5,0,1,0,0,0,0,0,0,Helmet,Golden Dravir Helm V,http://forums2.battleon.com/f/fb.asp?m=21321804
Golden Dravir Helm VI,80,Light,9,9,9,9,0,10,8,10,9,6,6,6,1,1,1,0,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,10,0,0,6,0,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,10,0,0,6,0,1,0,0,0,0,0,0,Helmet,Golden Dravir Helm VI,http://forums2.battleon.com/f/fb.asp?m=21321806
Golden Helm of Nobility,3,None,0,2,0,2,0,2,0,0,0,1,0,0,0,1,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Helmet,Golden Helm of Nobility,http://forums2.battleon.com/f/fb.asp?m=9475528
