Name,Level,Element,STR,DEX,INT,CHA,LUK,END,WIS,Crit,Bonus,Melee Def,Pierce Def,Magic Def,Block,Parry,Dodge,All,Immobility,Health,Mana,Shrink,???,Bacon,Darkness,Disease,Energy,Evil,Fear,Fire,Good,Ice,Light,Metal,Nature,None,Poison,Silver,Stone,Water,Wind,Immobility+All,Health+All,Mana+All,Shrink+All,???+All,Bacon+All,Darkness+All,Disease+All,Energy+All,Evil+All,Fear+All,Fire+All,Good+All,Ice+All,Light+All,Metal+All,Nature+All,None+All,Poison+All,Silver+All,Stone+All,Water+All,Wind+All,DA,DC,Rare,Seasonal,DM,Guardian,Special Offer,Item Type,Name No Link,Link
Defender's Belt XXIII,90,None,12,12,12,0,0,6,12,8,8,6,6,6,5,5,5,10,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,0,0,0,1,0,0,Belt,Defender's Belt XXIII,http://forums2.battleon.com/f/fb.asp?m=22345254
Defender's Dragon Belt I,40,None,0,0,3,0,0,2,4,2,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,5,0,0,1,0,0,0,1,0,0,Belt,Defender's Dragon Belt I,http://forums2.battleon.com/f/fb.asp?m=18001274
Defender's Dragon Belt II,43,None,0,0,3,0,0,3,4,2,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,6,0,0,1,0,0,0,1,0,0,Belt,Defender's Dragon Belt II,http://forums2.battleon.com/f/fb.asp?m=18001280
Defender's Dragon Belt III,46,None,0,0,5,0,0,3,5,3,0,5,5,5,0,0,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,7,0,0,1,0,0,0,1,0,0,Belt,Defender's Dragon Belt III,http://forums2.battleon.com/f/fb.asp?m=18001281
Defender's Dragon Belt IV,50,None,0,0,5,0,0,3,6,4,0,5,5,5,0,0,2,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,8,0,0,1,0,0,0,1,0,0,Belt,Defender's Dragon Belt IV,http://forums2.battleon.com/f/fb.asp?m=18001301
Defender's Dragon Belt IX,65,None,0,0,7,0,0,0,10,8,4,6,6,6,0,0,3,1,0,0,0,0,0,0,0,0,10,2,0,0,0,0,10,0,0,0,10,0,10,0,0,1,1,1,1,1,1,1,1,11,3,1,1,1,1,11,1,1,1,11,1,11,1,1,1,0,0,0,1,0,0,Belt,Defender's Dragon Belt IX,http://forums2.battleon.com/f/fb.asp?m=18986804
Defender's Dragon Belt V,53,None,0,0,6,0,0,0,5,4,3,6,6,6,0,0,2,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,8,0,0,1,0,0,0,1,0,0,Belt,Defender's Dragon Belt V,http://forums2.battleon.com/f/fb.asp?m=18245015
Defender's Dragon Belt VI,56,None,0,0,6,0,0,0,6,4,3,6,6,6,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,10,0,0,1,0,0,0,1,0,0,Belt,Defender's Dragon Belt VI,http://forums2.battleon.com/f/fb.asp?m=18365486
Defender's Dragon Belt VII,58,None,0,0,6,0,0,0,8,6,3,6,6,6,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,10,0,10,0,0,1,0,0,0,1,0,0,Belt,Defender's Dragon Belt VII,http://forums2.battleon.com/f/fb.asp?m=18365488
Defender's Dragon Belt VIII,62,None,0,0,7,0,0,0,9,7,3,6,6,6,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,10,0,10,0,0,1,0,0,0,1,0,0,Belt,Defender's Dragon Belt VIII,http://forums2.battleon.com/f/fb.asp?m=18986793
Defender's Dragon Belt X,68,None,0,0,8,0,0,0,11,8,4,6,6,6,0,0,3,1,0,0,0,0,0,0,0,0,10,2,0,0,0,0,10,0,0,0,10,0,10,0,0,1,1,1,1,1,1,1,1,11,3,1,1,1,1,11,1,1,1,11,1,11,1,1,1,0,0,0,1,0,0,Belt,Defender's Dragon Belt X,http://forums2.battleon.com/f/fb.asp?m=19768211
Defender's Dragon Belt XI,71,None,0,0,8,0,0,0,11,8,5,6,6,6,1,0,3,1,0,0,0,0,0,0,0,0,10,2,0,0,0,0,10,0,0,0,10,0,10,0,0,1,1,1,1,1,1,1,1,11,3,1,1,1,1,11,1,1,1,11,1,11,1,1,1,0,0,0,1,0,0,Belt,Defender's Dragon Belt XI,http://forums2.battleon.com/f/fb.asp?m=19987783
Defender's Dragon Belt XII,73,None,0,0,8,0,0,2,11,8,6,7,7,7,1,0,3,1,0,0,0,0,0,0,0,0,10,2,0,0,0,0,10,0,0,0,10,0,10,0,0,1,1,1,1,1,1,1,1,11,3,1,1,1,1,11,1,1,1,11,1,11,1,1,1,0,0,0,1,0,0,Belt,Defender's Dragon Belt XII,http://forums2.battleon.com/f/fb.asp?m=19987788
Defender's Dragon Belt XIII,75,None,0,0,9,0,0,3,11,8,7,7,7,7,1,0,3,1,0,0,0,0,0,0,0,0,10,2,0,0,0,0,10,0,0,0,10,0,10,0,0,1,1,1,1,1,1,1,1,11,3,1,1,1,1,11,1,1,1,11,1,11,1,1,1,0,0,0,1,0,0,Belt,Defender's Dragon Belt XIII,http://forums2.battleon.com/f/fb.asp?m=20499869
Defender's Dragon Belt XIV,75,None,1,1,9,0,0,3,11,8,7,7,7,7,1,0,3,1,0,0,0,0,0,0,0,0,10,2,0,0,0,0,10,0,0,0,10,0,10,0,0,1,1,1,1,1,1,1,1,11,3,1,1,1,1,11,1,1,1,11,1,11,1,1,1,0,0,0,1,0,0,Belt,Defender's Dragon Belt XIV,http://forums2.battleon.com/f/fb.asp?m=21348227
Defender's Dragon Belt XIX,76,None,9,9,9,0,0,3,11,8,8,7,7,7,2,0,3,2,0,0,0,0,0,0,0,0,10,2,0,0,0,0,10,0,0,0,10,0,10,0,0,2,2,2,2,2,2,2,2,12,4,2,2,2,2,12,2,2,2,12,2,12,2,2,1,0,0,0,1,0,0,Belt,Defender's Dragon Belt XIX,http://forums2.battleon.com/f/fb.asp?m=21732650
Defender's Dragon Belt XV,75,None,3,3,9,0,0,3,11,8,7,7,7,7,1,0,3,1,0,0,0,0,0,0,0,0,10,2,0,0,0,0,10,0,0,0,10,0,10,0,0,1,1,1,1,1,1,1,1,11,3,1,1,1,1,11,1,1,1,11,1,11,1,1,1,0,0,0,1,0,0,Belt,Defender's Dragon Belt XV,http://forums2.battleon.com/f/fb.asp?m=21732646
Defender's Dragon Belt XVI,75,None,5,5,9,0,0,3,11,8,7,7,7,7,1,0,3,1,0,0,0,0,0,0,0,0,10,2,0,0,0,0,10,0,0,0,10,0,10,0,0,1,1,1,1,1,1,1,1,11,3,1,1,1,1,11,1,1,1,11,1,11,1,1,1,0,0,0,1,0,0,Belt,Defender's Dragon Belt XVI,http://forums2.battleon.com/f/fb.asp?m=21732647
Defender's Dragon Belt XVII,75,None,7,7,9,0,0,3,11,8,7,7,7,7,1,0,3,1,0,0,0,0,0,0,0,0,10,2,0,0,0,0,10,0,0,0,10,0,10,0,0,1,1,1,1,1,1,1,1,11,3,1,1,1,1,11,1,1,1,11,1,11,1,1,1,0,0,0,1,0,0,Belt,Defender's Dragon Belt XVII,http://forums2.battleon.com/f/fb.asp?m=21732648
Defender's Dragon Belt XVIII,75,None,9,9,9,0,0,3,11,8,7,7,7,7,1,0,3,1,0,0,0,0,0,0,0,0,10,2,0,0,0,0,10,0,0,0,10,0,10,0,0,1,1,1,1,1,1,1,1,11,3,1,1,1,1,11,1,1,1,11,1,11,1,1,1,0,0,0,1,0,0,Belt,Defender's Dragon Belt XVIII,http://forums2.battleon.com/f/fb.asp?m=21732649
Defender's Dragon Belt XX,76,None,9,9,9,0,1,4,11,8,8,7,7,7,2,1,3,2,0,0,0,0,0,0,0,0,10,2,0,0,0,0,11,0,0,0,10,0,11,0,0,2,2,2,2,2,2,2,2,12,4,2,2,2,2,13,2,2,2,12,2,13,2,2,1,0,0,0,1,0,0,Belt,Defender's Dragon Belt XX,http://forums2.battleon.com/f/fb.asp?m=22058835
Defender's Dragon Belt XXI,80,None,11,11,11,0,2,5,13,8,8,7,7,7,3,3,3,2,0,-2,0,0,0,0,0,0,10,2,0,0,0,0,11,0,0,0,10,0,11,0,0,2,0,2,2,2,2,2,2,12,4,2,2,2,2,13,2,2,2,12,2,13,2,2,1,0,0,0,1,0,0,Belt,Defender's Dragon Belt XXI,http://forums2.battleon.com/f/fb.asp?m=22058836
Defender's Dragon Belt XXII,85,None,12,12,12,0,3,5,14,8,8,7,7,7,4,4,4,10,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1,0,0,0,1,0,0,Belt,Defender's Dragon Belt XXII,http://forums2.battleon.com/f/fb.asp?m=22344909
Defender's Dragon Belt XXIII,90,None,13,13,13,0,4,6,15,9,9,7,7,7,5,5,5,10,-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1,0,0,0,1,0,0,Belt,Defender's Dragon Belt XXIII,http://forums2.battleon.com/f/fb.asp?m=22344910
Die Cast Belt,25,None,1,1,1,0,0,0,0,1,2,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,Belt,Die Cast Belt,http://forums2.battleon.com/f/fb.asp?m=20277325
Dirty Rope Belt I,15,Nature,0,0,0,1,2,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,Belt,Dirty Rope Belt I,http://forums2.battleon.com/f/fb.asp?m=22290670
Dirty Rope Belt II,25,Nature,0,0,0,3,3,0,0,0,3,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,Belt,Dirty Rope Belt II,http://forums2.battleon.com/f/fb.asp?m=22290672
Dirty Rope Belt III,35,Nature,1,1,1,4,4,0,0,0,4,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,Belt,Dirty Rope Belt III,http://forums2.battleon.com/f/fb.asp?m=22290674
Dirty Rope Belt IV,45,Nature,2,2,2,5,5,0,0,0,5,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,Belt,Dirty Rope Belt IV,http://forums2.battleon.com/f/fb.asp?m=22290676
Dirty Rope Belt V,55,Nature,3,3,3,6,6,0,0,0,6,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,Belt,Dirty Rope Belt V,http://forums2.battleon.com/f/fb.asp?m=22290678
Dirty Rope Belt VI,65,Nature,5,5,5,8,8,0,0,0,7,5,5,5,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,Belt,Dirty Rope Belt VI,http://forums2.battleon.com/f/fb.asp?m=22290680
Dirty Rope Belt VII,75,Nature,6,6,6,9,9,0,0,0,8,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,2,2,0,0,0,0,0,Belt,Dirty Rope Belt VII,http://forums2.battleon.com/f/fb.asp?m=22290682
Dirty Rope Belt VIII,85,Nature,8,8,8,12,12,0,0,0,10,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,5,0,2,2,0,0,0,0,0,Belt,Dirty Rope Belt VIII,http://forums2.battleon.com/f/fb.asp?m=22290683
Dirty Sock Chain,25,Nature,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Belt,Dirty Sock Chain,http://forums2.battleon.com/f/fb.asp?m=18819709
Diseased Cord,20,Disease,0,0,0,-2,0,3,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Belt,Diseased Cord,http://forums2.battleon.com/f/fb.asp?m=19682983
Diver's Belt,44,Darkness,3,-1,3,0,0,5,3,3,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,Belt,Diver's Belt,http://forums2.battleon.com/f/fb.asp?m=17455525
Dragon Molt,19,None,0,0,2,0,1,2,0,1,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Belt,Dragon Molt,http://forums2.battleon.com/f/fb.asp?m=14567019
Dragon Scale Belt,34,Fire,2,2,2,0,0,0,5,4,5,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,Belt,Dragon Scale Belt,http://forums2.battleon.com/f/fb.asp?m=21079240
Electric Chain,35,Energy,2,2,2,0,3,0,1,3,0,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,Belt,Electric Chain,http://forums2.battleon.com/f/fb.asp?m=20277400
Elucidas' Cord,23,Light,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,Belt,Elucidas' Cord,http://forums2.battleon.com/f/fb.asp?m=17788425
Enchanted Vind Chain,35,Silver,2,2,2,0,0,0,5,4,5,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,1,2,0,0,0,0,0,Belt,Enchanted Vind Chain,http://forums2.battleon.com/f/fb.asp?m=21281376
Eye of Kathool,55,Water,3,3,3,2,0,3,3,4,6,0,0,5,1,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,Belt,Eye of Kathool,http://forums2.battleon.com/f/fb.asp?m=17588734
Faded Runed Plates,63,Water,2,2,2,0,0,6,0,6,6,6,6,6,1,2,1,0,0,0,0,0,0,0,2,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,2,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0,Belt,Faded Runed Plates,http://forums2.battleon.com/f/fb.asp?m=21980681
Faerie Floss Belt,27,Light,1,0,1,0,2,2,0,0,0,2,2,2,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Belt,Faerie Floss Belt,http://forums2.battleon.com/f/fb.asp?m=16801887
Faerie Lights,77,Light,5,5,5,5,0,0,8,6,8,0,0,10,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,3,0,0,10,0,0,0,0,0,-2,8,8,0,0,0,0,0,0,6,0,3,0,0,3,0,0,10,0,0,0,0,0,-2,8,8,1,0,0,0,0,0,0,Belt,Faerie Lights,http://forums2.battleon.com/f/fb.asp?m=21934091
Fallen Hero's Chain,15,None,1,0,0,2,0,2,0,0,2,1,1,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,Belt,Fallen Hero's Chain,http://forums2.battleon.com/f/fb.asp?m=14566772
Fallen Minion's Chain,15,Water,0,0,0,2,0,2,1,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,Belt,Fallen Minion's Chain,http://forums2.battleon.com/f/fb.asp?m=21980676
Fancy Tie Belt,65,Wind,0,0,0,0,0,6,6,6,6,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1,0,1,0,0,0,0,Belt,Fancy Tie Belt,http://forums2.battleon.com/f/fb.asp?m=18819685
Feathered Sash,35,Wind,0,0,2,0,0,2,0,2,0,3,1,2,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Belt,Feathered Sash,http://forums2.battleon.com/f/fb.asp?m=15866021
Feeding Pouch,17,Light,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Belt,Feeding Pouch,http://forums2.battleon.com/f/fb.asp?m=21237797
Fingerbone Belt,10,Darkness,0,3,0,0,0,0,0,0,2,1,2,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Belt,Fingerbone Belt,http://forums2.battleon.com/f/fb.asp?m=15676703
Floodplain Wader,78,Water,7,7,7,5,1,5,5,7,7,5,5,5,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,6,0,0,0,0,8,0,3,1,1,1,1,1,1,1,1,1,1,9,1,1,1,1,7,1,1,1,1,9,1,1,0,0,0,0,0,0,Belt,Floodplain Wader,http://forums2.battleon.com/f/fb.asp?m=21619686
Flux Contrapcitor Band,51,Darkness,0,0,4,0,0,5,0,4,5,4,4,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,Belt,Flux Contrapcitor Band,http://forums2.battleon.com/f/fb.asp?m=17151725
Flux Vortex Band,50,None,0,0,5,0,0,5,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Belt,Flux Vortex Band,http://forums2.battleon.com/f/fb.asp?m=17156784
Flying Saucer Belt I,10,None,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,Belt,Flying Saucer Belt I,http://forums2.battleon.com/f/fb.asp?m=22281745
Flying Saucer Belt II,20,None,1,1,1,0,2,2,0,2,0,0,0,0,2,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,Belt,Flying Saucer Belt II,http://forums2.battleon.com/f/fb.asp?m=22281746
Flying Saucer Belt III,30,None,2,2,2,0,3,3,0,3,0,0,0,0,3,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,Belt,Flying Saucer Belt III,http://forums2.battleon.com/f/fb.asp?m=22281747
Flying Saucer Belt IV,40,None,3,3,3,0,4,4,0,4,0,0,0,0,4,4,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,Belt,Flying Saucer Belt IV,http://forums2.battleon.com/f/fb.asp?m=22281748
Flying Saucer Belt IX,85,None,9,9,9,0,11,11,0,9,0,0,0,0,9,9,9,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,Belt,Flying Saucer Belt IX,http://forums2.battleon.com/f/fb.asp?m=22281753
Flying Saucer Belt V,50,None,4,4,4,0,5,5,0,5,0,0,0,0,5,5,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,Belt,Flying Saucer Belt V,http://forums2.battleon.com/f/fb.asp?m=22281749
Flying Saucer Belt VI,60,None,5,5,5,0,7,7,0,6,0,0,0,0,6,6,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,Belt,Flying Saucer Belt VI,http://forums2.battleon.com/f/fb.asp?m=22281750
Flying Saucer Belt VII,70,None,7,7,7,0,8,8,0,7,0,0,0,0,7,7,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,Belt,Flying Saucer Belt VII,http://forums2.battleon.com/f/fb.asp?m=22281751
Flying Saucer Belt VIII,80,None,8,8,8,0,10,10,0,8,0,0,0,0,8,8,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,Belt,Flying Saucer Belt VIII,http://forums2.battleon.com/f/fb.asp?m=22281752
Freshman Soulthread Loop,45,Ice,2,2,2,0,0,2,4,3,5,4,4,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,Belt,Freshman Soulthread Loop,http://forums2.battleon.com/f/fb.asp?m=21392331
Frost Belt of Magus,5,Ice,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Belt,Frost Belt of Magus,http://forums2.battleon.com/f/fb.asp?m=7094689
Frost Belt of Power,5,Ice,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Belt,Frost Belt of Power,http://forums2.battleon.com/f/fb.asp?m=7094218
Frost Belt of Stealth,5,Ice,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Belt,Frost Belt of Stealth,http://forums2.battleon.com/f/fb.asp?m=7094175
Frosty Belt,5,Ice,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Belt,Frosty Belt,http://forums2.battleon.com/f/fb.asp?m=19881983
Frozen Belt,62,Poison,2,2,2,4,4,4,0,6,0,0,0,0,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,Belt,Frozen Belt,http://forums2.battleon.com/f/fb.asp?m=22148075
